 psiR psiI
86 0.007540200161352184 0.0184964319104892
87 -0.014759853366993205 -0.0068703914854190105
88 0.01908501241747985 0.035762728604464916
89 -0.020035892395137544 -0.003729199138688884
90 -0.010997802846742026 0.015593682936068717
91 -0.003777219108493153 0.014776397161257395
92 0.00013406501614245635 0.025477762264966126
93 -0.013674595812127422 -0.004479110612353602
94 -0.009653757203860818 0.007736892839185497
95 -0.008120173239332422 -0.001664586938727142
96 0.10848978657437572 -0.08225522399131432
97 0.0023236345155184654 0.05287902657699219
98 0.025334209261989534 0.02304202102478444
99 0.05976607017267612 0.012337261271961468
100 0.021758872051324853 0.02340880624916096
101 0.003462554881463056 0.023811559004993762
102 0.04683060755873372 -0.001279932100295398
103 -0.026906609505414503 0.0010946206157013052
104 0.01908501241747969 0.0357627286044651
105 -0.021514095099797972 0.008816466104750925
106 0.009020765995501008 0.01730343940256814
107 -0.008204491933721875 0.009050778849947448
108 0.04621506047614686 -0.0005753805908658583
109 -0.012261606471831166 0.012881460552125386
110 -0.009481414193232195 0.015919364400184474
111 0.009450756122126884 0.025778621379938027
112 0.0029240647686672784 0.058317575132634275
113 -0.02531729399603959 -0.01403038144206066
114 -0.01748798868526533 0.014961714286491347
115 -0.011950121878615128 0.017163206081228666
116 0.0003903195180772392 0.025192314958850687
117 -0.016035906404952675 -0.001817954510747257
118 -0.011404645203190978 0.014656090764146092
119 -0.007666823193053334 -0.002346747209557012
120 0.04755076693254417 0.011565533845822581
121 -0.008450561815341909 0.008691636593298847
122 -0.00915359246154962 0.00666168141422732
123 0.010423086538140601 0.02146201956079376
124 -0.03271552450256851 0.0164269711908828
125 -0.007371314713528903 -0.002339030163852984
126 0.013874442223479971 0.018355215905312527
127 -0.0012038615279653607 -0.029542344151655752
128 0.10661587402819298 0.02146930959471673
129 -0.02938850104555301 0.027914138349201676
130 -0.0033916035532914404 0.026533386282159222
131 0.024823056677264983 0.043315311431777914
132 -0.0066684314292629575 0.03182549725341519
133 -0.01320593097960718 0.013356386157640943
134 0.027630906577281476 0.025781920975997442
