psiR psiI
0.031249999999999906 7.938048176919929e-17
0.0312500000000005 1.7780915628762273e-16
0.03125000000000032 1.4621821548682634e-16
0.03124999999999996 -1.0668549377257364e-16
0.03125000000000025 -1.448494102440634e-16
0.031249999999999847 7.884318198314588e-16
0.031249999999999938 1.4051260155412137e-16
0.03125000000000017 -1.6219664500383146e-16
0.031250000000000104 -3.2612801348363973e-16
0.031249999999999722 1.7706376729403894e-16
0.031250000000000146 -1.1535911115245767e-16
0.031249999999999466 2.1196152472091612e-16
0.03125 2.6516874633564225e-16
0.03125000000000012 3.8077180297690916e-16
0.03125000000000009 -4.336808689942018e-18
0.031249999999999417 1.7911019889460533e-16
0.031249999999999792 -4.931271216845695e-18
0.03125000000000008 -6.071532165918825e-18
0.03124999999999983 -7.269575566515307e-17
0.03125000000000014 -1.1882855810441129e-16
0.031250000000000104 6.765421556309548e-17
0.031249999999999986 1.9949319973733282e-16
0.03125000000000057 -1.3183898417423734e-16
0.031249999999999736 4.7040821758714824e-17
0.031249999999999972 4.185020385794047e-17
0.03125000000000056 -2.3505503099485736e-16
0.031249999999999896 3.63207727782644e-18
0.03125000000000021 -1.1015494072452725e-16
0.03125000000000022 -1.9949319973733282e-17
0.03125000000000001 1.5265566588595902e-16
0.03125000000000021 -3.358146822684399e-16
0.031250000000000375 3.1051550219984847e-16
0.031250000000000305 -5.30825383648903e-16
0.03125000000000042 -7.719519468096792e-17
0.03125000000000024 -9.71445146547012e-17
0.0312499999999999 2.5500435096859064e-16
0.031250000000000444 1.43982048506075e-16
0.031250000000000555 4.562322741819003e-16
0.03124999999999993 4.354155924701786e-16
0.03124999999999998 -4.787836793695988e-16
0.03124999999999943 4.336808689942018e-18
0.031250000000000465 1.8947110590541993e-16
0.031249999999999896 6.349087922075114e-16
0.03124999999999981 6.773553072603189e-17
0.031249999999999355 2.8275992658421956e-16
0.03124999999999999 -1.942890293094024e-16
0.031249999999999622 9.410874857174178e-16
0.031249999999999716 1.2565903179106996e-16
0.031249999999999944 7.079840186330344e-17
0.03125000000000004 -9.540979117872439e-17
0.031250000000000125 -1.7341813748905643e-16
0.031249999999999813 3.46077333457373e-16
0.031249999999999598 6.331740687315346e-16
0.03125000000000184 -1.9255430583342559e-16
0.03125000000000055 1.3010426069826053e-16
0.03124999999999971 -5.797771117366235e-17
0.03124999999999997 5.897472284313863e-17
0.03125000000000055 -3.469446951953614e-16
0.03124999999999972 -8.760353553682876e-17
0.03125000000000012 -8.413408858487514e-17
0.0312500000000001 3.2959746043559335e-16
0.031249999999999813 8.326672684688674e-17
0.031250000000000194 -2.0213594253276623e-16
0.03124999999999999 -2.680147770384167e-16
0.031250000000000104 -2.463307335887066e-16
0.03124999999999979 -1.1015494072452725e-16
0.03125000000000038 1.0408340855860843e-17
0.031250000000000305 -2.7755575615628914e-17
0.031250000000000853 -7.025630077706069e-17
0.03125000000000013 -1.214306433183765e-17
0.031250000000000853 1.0226194890883278e-15
0.031249999999999598 -3.1348350564702754e-16
0.031249999999999754 6.260488743661835e-17
0.031250000000000694 4.2500725161431774e-17
0.031250000000000416 1.206039391618563e-16
0.03124999999999995 -1.1015494072452725e-16
0.0312500000000002 1.6219664500383146e-16
0.031249999999999785 2.92300905702092e-16
0.031249999999999948 1.6645213853083707e-16
0.03124999999999974 -2.0556473190325164e-16
0.03125000000000012 2.2898349882893854e-16
0.031249999999999997 1.0061396160665481e-16
0.0312500000000004 5.2909066017292616e-17
0.0312500000000003 -3.122502256758253e-17
0.031250000000000694 -4.7704895589362195e-17
0.031249999999999875 -1.5612511283791264e-17
0.031250000000001305 1.575942067816305e-15
0.03125000000000046 2.992397996059992e-16
0.031249999999999487 -1.3617579286417936e-16
0.03125000000000002 7.771561172376096e-16
0.03125 -7.632783294297951e-17
0.031249999999999924 2.2638141361497333e-16
0.031250000000001284 2.7755575615628914e-16
0.031250000000000555 2.896988204881268e-16
0.0312499999999995 1.281093287008872e-15
0.0312500000000005 1.8214596497756474e-16
0.03125000000000115 1.1882855810441129e-16
0.03125000000000075 1.5785983631388945e-16
0.031250000000000604 1.2758891165809416e-15
0.031250000000000486 1.2715523078909996e-15
0.031249999999999972 -1.1449174941446927e-16
0.031250000000001096 1.1726730697603216e-15
0.031250000000000354 7.771561172376096e-16
0.03125000000000129 -1.5612511283791264e-15
0.031250000000000604 -1.0816000872715392e-15
0.03125000000000113 1.8639603749370792e-15
0.03125000000000005 -5.759281940243e-16
0.031250000000000985 -2.3418766925686896e-17
0.031250000000000444 2.749536709423239e-16
0.03124999999999926 1.5614349345286806e-15
0.03125 -1.465841337200402e-16
0.03125000000000013 -7.095019016745141e-16
0.03125000000000025 -8.586881206085195e-17
0.03124999999999936 9.556157948287236e-16
0.03125000000000045 -5.967448757360216e-16
0.03125000000000046 1.7726705520137997e-16
0.031250000000000604 1.7001645317288316e-16
0.031250000000000805 2.0469737016526324e-15
0.0312499999999996 2.0296264668928643e-16
0.031249999999999934 -1.7780915628762273e-16
0.03125000000000038 -1.5265566588595902e-16
0.03124999999999878 8.065379961119667e-16
0.03125000000000006 1.8995222061946038e-16
0.031249999999999712 1.7722639761991177e-16
0.03124999999999955 1.0938922294020936e-16
0.031250000000000173 8.656270145124267e-16
0.03125000000000016 -2.47198095326695e-16
0.03125000000000027 1.446935561817686e-16
0.03125000000000028 -6.459134442582393e-17
0.03125000000000019 4.98732999343332e-16
0.031249999999999403 7.975413504731311e-17
0.031250000000000715 2.688821387764051e-17
0.03125000000000097 1.0807327255335508e-15
0.03124999999999881 1.4623718902484484e-15
0.031249999999999042 2.1684043449710089e-16
0.03125000000000023 -1.3791051634015616e-16
0.031250000000000375 -1.682681771697503e-16
0.03124999999999878 8.02645032686386e-16
0.03125000000000004 -3.972516759986888e-16
0.031249999999999938 4.305366826939938e-16
0.03124999999999953 5.17625222198892e-16
0.03124999999999957 4.588343593958655e-16
0.031249999999999487 -1.9168694409543718e-16
0.03124999999999946 1.7533963172990281e-16
0.031249999999999833 1.4769544094683784e-16
0.031249999999999833 8.777700788442644e-16
0.03124999999999963 4.1364902181899254e-17
0.031250000000000534 -3.5648567431323386e-16
0.03125000000000059 5.516420653606247e-16
0.031249999999999584 7.806255641895632e-17
0.03124999999999966 -9.71445146547012e-16
0.031249999999999712 2.0351830030268525e-16
0.03125000000000012 2.7563129730012736e-16
0.03125000000000066 3.5301622736128024e-16
0.03125000000000005 6.90365733330145e-17
0.03125000000000059 -2.437286483747414e-16
0.03125000000000017 -1.9949319973733282e-16
0.03124999999999982 7.303185833862358e-16
0.031249999999999868 -7.387584196726776e-16
0.031249999999999913 5.811323644522304e-17
0.03125000000000018 -7.034303695085953e-16
0.0312500000000001 2.8536201179818477e-16
0.031250000000000396 2.5760643618255585e-16
0.031249999999999993 7.667477763817487e-16
0.03125000000000073 1.2247147740396258e-15
0.031249999999999438 1.2802259252708836e-15
0.03124999999999882 1.1900203045200897e-15
0.031249999999999608 -8.170547571850761e-16
0.031249999999999965 -1.9949319973733282e-17
0.03124999999999941 9.193085745776153e-16
0.031249999999999778 -1.0755285551056204e-16
0.031250000000000534 3.7334501809538345e-16
0.031249999999999317 4.47714510864311e-16
0.0312500000000001 -5.655198531684391e-16
0.03124999999999927 6.617970060851519e-16
0.03124999999999959 -5.163512846462215e-17
0.031249999999999858 5.437273895014805e-17
0.031249999999999705 1.0512424264419451e-15
0.03125000000000001 3.7933523509836586e-17
0.031250000000000056 -6.852157730108388e-17
0.0312500000000001 9.272096979096034e-16
0.031250000000000756 -4.2674197509029455e-16
0.0312499999999995 -1.3617579286417936e-16
0.031249999999999285 5.692061405548898e-17
0.031249999999999726 1.3869656291520815e-16
0.031249999999999844 8.925152283900673e-16
0.03124999999999996 5.4374333320333287e-17
0.03125000000000007 1.3010426069826053e-17
0.03125000000000008 2.237793284010081e-16
0.03125000000000016 1.2576745200831851e-16
0.03125000000000047 4.027641664194198e-16
0.03124999999999987 -9.228728892196614e-16
0.03125000000000019 -6.357761539454998e-16
0.03125000000000022 3.720981855970251e-16
0.031250000000000035 -3.8510861166685117e-16
0.031249999999999986 1.3097162243624894e-16
0.031250000000000284 1.214306433183765e-16
0.031249999999999563 1.8041124150158794e-16
0.03125000000000011 9.046582927219049e-16
0.031250000000000215 -3.831841528106894e-16
0.03125000000000039 -4.274467065024101e-17
0.03125000000000023 4.961309141293668e-16
0.03124999999999919 7.495326213208083e-17
0.031250000000000513 1.8127860323957634e-16
0.03125000000000045 1.102416768983261e-15
0.031250000000000264 3.165870343657673e-16
0.031249999999999674 3.908040612041891e-16
0.031249999999999858 -5.663872149064275e-16
0.03125000000000022 -9.540979117872439e-18
0.03125000000000025 3.5735303605122226e-16
0.03125000000000008 2.0903417885520525e-16
0.031249999999999768 -1.2750217548429532e-16
0.03125000000000039 -2.1684043449710089e-16
0.031250000000000173 5.863365348801608e-16
0.03125000000000087 6.888783434747664e-16
0.03124999999999987 -1.231653667943533e-16
0.031249999999999927 -7.28583859910259e-16
0.0312500000000001 3.0704605524789486e-16
0.031249999999999827 -8.153200337090993e-17
0.031250000000000416 -6.678685382510707e-17
0.0312500000000005 -1.8648277366750676e-16
0.03125000000000011 4.2674197509029455e-16
0.03124999999999914 1.577731001400906e-15
0.0312500000000004 -4.44956571588051e-16
0.03125000000000069 -1.1796119636642288e-16
0.031249999999999122 1.1830814106161824e-15
0.03125000000000014 8.031769693772617e-16
0.03125000000000072 1.4051260155412137e-16
0.031250000000000305 1.0547118733938987e-15
0.031249999999999497 6.227657278756737e-16
0.031249999999996864 2.6055546609171643e-15
0.031250000000000076 -1.3574211199518516e-15
0.03124999999999941 -1.4007892068512717e-15
0.031249999999999296 1.5278229731157354e-15
0.03124999999999897 -1.7633464133304244e-15
0.03124999999999915 7.346824971304899e-16
0.03124999999999814 1.0223552148087844e-15
0.031249999999999643 -1.1076209394111913e-15
0.0312499999999999 -1.061650767297806e-15
0.03124999999999993 3.3328544188793857e-16
0.03125000000000016 3.7429369499630827e-16
0.031250000000000076 -5.759281940243e-16
0.0312499999999998 9.041094153720841e-16
0.03124999999999997 -1.691355389077387e-16
0.031249999999999972 -4.0592529337857286e-16
0.03125000000000036 5.0306980803327406e-17
0.031249999999999355 -7.051650929845721e-16
0.031250000000001305 2.2646272877790974e-17
0.031250000000000194 2.954315394751439e-16
0.03124999999999958 4.77048955893622e-16
0.03125000000000048 -3.3954501536814785e-16
0.031250000000000125 4.0072112295064244e-16
0.031249999999999858 1.205632815803881e-16
0.03125000000000215 -6.687358999890591e-16
0.03124999999999823 1.0943533199260909e-16
0.03125000000000034 -3.122502256758253e-17
0.0312500000000004 3.3393426912553537e-16
0.031250000000000284 2.8449465006019636e-16
0.031250000000000056 -1.5612511283791264e-17
0.031249999999999768 2.749536709423239e-16
0.03125000000000092 4.163336342344337e-16
0.031249999999999487 -5.221517662690189e-16
0.031249999999999393 1.2576745200831851e-16
0.03125000000000076 -1.2567258431822603e-16
0.03124999999999993 -8.676327885315249e-17
0.031250000000000173 8.977193988179977e-16
0.031249999999999674 -3.257316020643247e-16
0.0312500000000001 7.580741590018647e-16
0.031249999999999854 3.5388358909926865e-16
0.03125000000000215 -6.800116025829084e-16
0.03124999999999916 3.2941216503182777e-17
0.03125000000000011 9.540979117872439e-17
0.03125000000000008 -1.1882855810441129e-16
0.03125000000000018 1.3530843112619095e-16
0.03124999999999953 4.163336342344337e-17
0.03124999999999982 8.326672684688674e-17
0.031249999999999233 4.336808689942018e-18
0.03124999999999954 4.3194614551822497e-16
0.031249999999999764 1.2313758411368336e-15
0.03124999999999979 -4.44956571588051e-16
0.031249999999999674 -1.0521097881799335e-15
0.031249999999999858 6.982261990806649e-16
0.031249999999999317 -7.858297346174936e-16
0.031249999999999993 1.6219664500383146e-16
0.03124999999999933 1.1709383462843448e-16
0.031249999999999313 -8.673617379884035e-16
0.031249999999999983 9.601694439531627e-16
0.031249999999999323 -3.95516952522712e-16
0.031249999999999674 -2.194425197110661e-16
0.03125000000000012 3.8510861166685117e-16
0.03125 3.5822039778921066e-16
0.031250000000000513 2.8622937353617317e-16
0.03124999999999983 1.5612511283791264e-16
0.031250000000001374 1.231653667943533e-16
0.031249999999998855 2.16233281280509e-15
0.031250000000001596 -1.1330454803559764e-15
0.03125000000000135 -1.354168513434395e-15
0.031250000000000826 2.1293730667615307e-15
0.03125000000000097 -4.570488139430534e-16
0.03125000000000049 -5.984795992119984e-17
0.031250000000000236 1.6393136847980827e-16
0.03125000000000031 1.700029006457271e-16
0.031249999999999948 -1.015932163969755e-15
0.03125000000000061 8.595554823465079e-16
0.03125000000000061 -3.642919299551295e-17
0.03125000000000075 -4.102621020685149e-16
0.03124999999999967 5.906733435701028e-16
0.03125000000000184 -1.726049858596923e-16
0.031250000000001284 -4.718447854656915e-16
0.03125000000000073 6.609296443471635e-16
0.031249999999998647 1.7679788702911906e-16
0.031249999999999896 6.973588373426765e-16
0.03125000000000058 -2.2985086056692694e-16
0.031249999999999594 1.1709383462843448e-16
0.031249999999999552 -1.6479873021779667e-17
0.031249999999999976 2.194425197110661e-16
0.031249999999999882 -8.673617379884035e-18
0.03124999999999955 4.458239333260394e-16
0.03124999999999945 5.429684479807406e-16
0.03124999999999896 -5.898059818321144e-17
0.031249999999999698 -4.2760933682828295e-16
0.031250000000000173 5.811323644522304e-16
0.031249999999999722 6.938893903907228e-18
0.031249999999999823 -2.7755575615628914e-17
0.03125000000000086 -2.5847379792054426e-16
0.03125000000000086 8.916478666520788e-16
0.0312499999999977 2.402473865225529e-16
0.031250000000000853 -1.3296655443362226e-15
0.03125000000000095 -1.190887666258078e-15
0.031249999999998862 1.4519635493925875e-15
0.031250000000000125 -1.0859368959614812e-15
0.03124999999999984 8.005748841632965e-16
0.03124999999999955 4.0158848468863084e-16
0.03124999999999945 -5.412337245047638e-16
0.03124999999999945 -3.0097452308197603e-16
0.031249999999999466 8.239936510889834e-17
0.03125000000000004 -4.9439619065339e-17
0.03124999999999959 1.5612511283791264e-16
0.031249999999999115 2.42861286636753e-17
0.031250000000000173 3.8163916471489756e-17
0.031250000000000874 7.8236028766554e-16
0.031250000000000853 9.194034422677078e-16
0.031249999999998945 -2.6983623668819234e-15
0.03125000000000144 -6.461844948013606e-16
0.0312500000000001 -3.365363543395006e-16
0.0312499999999995 1.2576745200831851e-15
0.03124999999999904 -1.0130785099704553e-15
0.03125000000000055 4.0766001685454967e-16
0.0312500000000001 -5.811323644522304e-16
0.0312500000000014 1.0928757898653885e-16
0.031249999999997353 -2.316723202167026e-15
0.031250000000001006 7.008282842946301e-16
0.03125000000000122 -8.465450562766819e-16
0.03124999999999951 5.585809592645319e-16
0.031250000000000146 -1.1518563880486e-15
0.031250000000001055 1.1900203045200897e-15
0.03125000000000172 1.394717674685353e-15
0.03125000000000486 -1.2975731600306517e-15
